"Name","State","embedding","preset","Created","Runtime","task","arch","cities","test_acc_macro","test_acc","test_f1","test_f1_micro","test_kappa","test_miou","test_loss","val_acc_macro","val_acc","val_f1","val_f1_micro","val_kappa","val_miou","val_loss","train_acc_macro","train_oa","train_f1_macro","train_f1_micro","train_kappa","train_loss","train_ce","train_dice","batch_size","dice_weight","in_channels","n_params","num_classes","patch_size","year","max_epochs","epoch","early_stopping_patience","lr","weight_decay","label_source","split_source","test_patches","train_patches","val_patches","data_source","sub_patch_size","head_dropout"
"breezy-pine-179","finished","EmbeddedSeamless","small","2026-05-17T14:18:02.000Z","330","patch_classification","convnext_tiny","[""London"",""Nairobi""]","0.482812225818634","0.7803526520729065","0.4687992930412293","0.7803526520729065","0.737381100654602","","0.7852885160181258","0.5051087141036987","0.7898105382919312","0.49331748485565186","0.7898105382919312","0.7498055696487427","","0.8105040694917401","0.5712253451347351","0.8216111660003662","0.6003129482269287","0.8216111660003662","0.7926276922225952","0.6166654135589549","","","64","","72","27939185","17","32","2017","50","14","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"earnest-water-175","finished","GeoTessera_v1.1","large","2026-05-17T11:33:27.000Z","2046","patch_classification","convnext_large","[""London"",""Nairobi""]","0.7219313383102417","0.8829081654548645","0.651680588722229","0.8829081654548645","0.8617925643920898","","0.3964306322196799","0.6624183058738708","0.8804852962493896","0.625851035118103","0.8804852962493896","0.859688401222229","","0.4477598416756411","0.8384828567504883","0.9392727613449096","0.8568377494812012","0.9392727613449096","0.9299601316452026","0.22316668137888324","","","64","","128","196640465","17","32","2017","50","24","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"atomic-gorge-174","finished","GeoTessera_v1.1","medium","2026-05-17T10:45:17.000Z","2325","patch_classification","convnext_base","[""London"",""Nairobi""]","0.6857785582542419","0.9204081892967224","0.6404925584793091","0.9204081892967224","0.9055001139640808","","0.3727565415714297","0.7145062685012817","0.8985544443130493","0.7121434211730957","0.8985544443130493","0.8809255957603455","","0.4128431152613437","0.8998833894729614","0.962607204914093","0.9146755933761596","0.962607204914093","0.9568783044815063","0.16021524597755524","","","64","","128","87839889","17","32","2017","50","50","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"quiet-dragon-173","finished","GeoTessera_v1.1","small","2026-05-17T09:59:16.000Z","519","patch_classification","convnext_tiny","[""London"",""Nairobi""]","0.651161789894104","0.8890306353569031","0.6084810495376587","0.8890306353569031","0.8684028387069702","","0.36722854921414005","0.6173875331878662","0.8500258326530457","0.5995498895645142","0.8500258326530457","0.8227940797805786","","0.4762117837051876","0.7772737145423889","0.9273993968963624","0.8001322746276855","0.9273993968963624","0.9162175059318542","0.25801224353917357","","","64","","128","28025201","17","32","2017","50","15","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"hardy-flower-172","finished","GeoTessera","large","2026-05-17T08:39:01.000Z","4219","patch_classification","convnext_large","[""London"",""Nairobi""]","0.7782036662101746","0.925440788269043","0.7372562885284424","0.925440788269043","0.911671817302704","","0.399160799230375","0.792731761932373","0.9219149947166444","0.7796453237533569","0.9219149947166444","0.9085787534713744","","0.3879718365928819","0.936484694480896","0.977201521396637","0.9489825963974","0.977201521396637","0.9737258553504944","0.12096577707560129","","","64","","128","196640465","17","32","2017","50","50","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"playful-lion-171","finished","GeoTessera","medium","2026-05-17T08:09:53.000Z","1207","patch_classification","convnext_base","[""London"",""Nairobi""]","0.6983960866928101","0.8977329730987549","0.6557331085205078","0.8977329730987549","0.8788137435913086","","0.4845213944476749","0.7325518131256104","0.9121863842010498","0.7550629377365112","0.9121863842010498","0.8966267108917236","","0.4041687912728277","0.9016261100769044","0.9632256031036376","0.9150835275650024","0.9632256031036376","0.9576117992401124","0.15925771569572683","","","64","","128","87839889","17","32","2017","50","26","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"toasty-dream-170","finished","GeoTessera","small","2026-05-17T07:45:51.000Z","918","patch_classification","convnext_tiny","[""London"",""Nairobi""]","0.7119914293289185","0.8967254161834717","0.6447964906692505","0.8967254161834717","0.8782562017440796","","0.45694759653674233","0.7157189846038818","0.9006656408309937","0.732029914855957","0.9006656408309937","0.8830047249794006","","0.4261118277246433","0.894023060798645","0.9630606770515442","0.907013177871704","0.9630606770515442","0.9574176669120787","0.16344179002209358","","","64","","128","28025201","17","32","2017","50","27","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"visionary-durian-169","finished","EmbeddedSeamless","large","2026-05-17T05:23:48.000Z","3731","patch_classification","densenet264d","[""London"",""Nairobi""]","0.5603845715522766","0.8244332671165466","0.5677763223648071","0.8244332671165466","0.7905833721160889","","0.7816777985602145","0.7100909948348999","0.8228366374969482","0.7045414447784424","0.8228366374969482","0.7907705307006836","","0.7359263914366884","0.8447017669677734","0.906002640724182","0.8717119097709656","0.906002640724182","0.8910349607467651","0.29009009650994416","","","64","","72","68801585","17","32","2017","50","45","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"smart-blaze-168","finished","EmbeddedSeamless","medium","2026-05-17T04:50:32.000Z","1376","patch_classification","densenet201","[""London"",""Nairobi""]","0.6103942394256592","0.8370277285575867","0.609882652759552","0.8370277285575867","0.8049560785293579","","0.6982993861985585","0.6907358765602112","0.8151561617851257","0.6919850707054138","0.8151561617851257","0.7824559211730957","","0.726689318855924","0.8267045021057129","0.8966853618621826","0.8596063852310181","0.8966853618621826","0.8801232576370239","0.3243269174701306","","","64","","72","18341969","17","32","2017","50","30","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"denim-energy-167","finished","EmbeddedSeamless","small","2026-05-17T04:16:59.000Z","1358","patch_classification","densenet161","[""London"",""Nairobi""]","0.633132815361023","0.8425692915916443","0.6223042607307434","0.8425692915916443","0.811478316783905","","0.6426293640545319","0.6984452605247498","0.8310291767120361","0.6839426755905151","0.8310291767120361","0.8010082244873047","","0.6699175525817179","0.826019287109375","0.8961493968963623","0.8588987588882446","0.8961493968963623","0.879533052444458","0.323296507088207","","","64","","72","26834129","17","32","2017","50","31","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"swift-leaf-163","finished","GeoTessera_v1.1","large","2026-05-17T01:43:44.000Z","3063","patch_classification","densenet264d","[""London"",""Nairobi""]","0.8633334636688232","0.935714304447174","0.8028874397277832","0.935714304447174","0.9237560033798218","","0.28366250092644363","0.8410627841949463","0.931595265865326","0.847220778465271","0.931595265865326","0.919958233833313","","0.33754837326705456","0.9696290493011476","0.980911910533905","0.9701871871948242","0.980911910533905","0.9780086278915404","0.09064387270104445","","","64","","128","68825777","17","32","2017","50","34","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"treasured-water-162","finished","GeoTessera_v1.1","medium","2026-05-17T00:55:30.000Z","2608","patch_classification","densenet201","[""London"",""Nairobi""]","0.8890777230262756","0.9423469305038452","0.849185585975647","0.9423469305038452","0.9315739274024964","","0.2487264879896576","0.8719895482063293","0.93262779712677","0.873721718788147","0.93262779712677","0.9210596084594728","","0.3337701165086788","0.97965407371521","0.9846636056900024","0.977888524532318","0.9846636056900024","0.9823331236839294","0.0647386281375127","","","64","","128","18517585","17","32","2017","50","50","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"fast-firefly-161","finished","GeoTessera_v1.1","small","2026-05-16T23:55:55.000Z","2390","patch_classification","densenet161","[""London"",""Nairobi""]","0.8885881900787354","0.939285695552826","0.8408100605010986","0.939285695552826","0.9279688000679016","","0.31121866516355845","0.8750196695327759","0.9305627346038818","0.8774210810661316","0.9305627346038818","0.918599247932434","","0.34717481100901226","0.9791861772537231","0.984375","0.9775756001472472","0.984375","0.982000470161438","0.06755429650607733","","","64","","128","27097553","17","32","2017","50","50","10","0.001","0.0001","","grid","3920","24265","3874","so2sat_patches","",""
"twilight-pyramid-160","finished","GeoTessera","large","2026-05-16T22:27:20.000Z","3414","patch_classification","densenet264d","[""London"",""Nairobi""]","0.8695106506347656","0.9390428066253662","0.8197823762893677","0.9390428066253662","0.9276397228240968","","0.3763285916121233","0.8558663129806519","0.9313876032829284","0.850961446762085","0.9313876032829284","0.919718623161316","","0.35058208382613354","0.9791725873947144","0.9844162464141846","0.9775665998458862","0.9844162464141846","0.9820468425750732","0.07211092730128946","","","64","","128","68825777","17","32","2017","50","40","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"copper-water-159","finished","GeoTessera","medium","2026-05-16T21:19:21.000Z","1751","patch_classification","densenet201","[""London"",""Nairobi""]","0.8878796696662903","0.9420654773712158","0.8131122589111328","0.9420654773712158","0.9310527443885804","","0.327216363881552","0.840848445892334","0.9280593991279602","0.8303048610687256","0.9280593991279602","0.9158379435539246","","0.3781283521074651","0.9727373719215392","0.9826846718788148","0.970931112766266","0.9826846718788148","0.9800525903701782","0.07902053931462616","","","64","","128","18517585","17","32","2017","50","34","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
"comic-sound-158","finished","GeoTessera","small","2026-05-16T20:12:53.000Z","2095","patch_classification","densenet161","[""London"",""Nairobi""]","0.8854089975357056","0.9377833604812622","0.8059524297714233","0.9377833604812622","0.9262468814849854","","0.31971912402363994","0.844075083732605","0.9318996667861938","0.839486837387085","0.9318996667861938","0.9203669428825378","","0.3406753877418176","0.9796568155288696","0.9846636056900024","0.9776521325111388","0.9846636056900024","0.982332408428192","0.06521966797053952","","","64","","128","27097553","17","32","2017","50","42","10","0.001","0.0001","","grid","3970","24292","3906","so2sat_patches","",""
