SMOD_ID,JRC_NAME_MAIN,ISO,CNTRY_NAME,minx,miny,maxx,maxy
30_1199,Puerto Montt,CHL,Chile,-72.99404358599998,-41.48769978099995,-72.89698074599994,-41.44259739699993
30_12412,Fargo,USA,United States,-96.94450486499994,46.78729800800005,-96.68096935599999,46.92729418500005
30_11369,Komsomolsk-On-Amur,RUS,Russia,136.93080271400004,50.521746661000066,137.11595154500003,50.61766083600003
30_9552,Kayes,MLI,Mali,-11.480953037999939,14.430367441000044,-11.409186533999957,14.471306304000052
30_11011,Rzeszów,POL,Poland,21.944314672000075,49.99549329100006,22.05994841200004,50.07190637900004
30_10780,Sullana,PER,Peru,-80.73358117099997,-4.919625529999962,-80.66116801099997,-4.879130388999954
30_2584,Suxian,CHN,China,113.07805252100002,25.804403225000044,113.12064713500001,25.838077979000047
30_1736,Wenshan,CHN,China,104.20267853600006,23.330499177000036,104.29973505000004,23.41406250800003
30_2604,Shayuan,CHN,China,110.96783440700005,21.480379980000066,111.06960580700007,21.54689069400007
30_1803,Jizhou,CHN,China,117.31308771600004,40.014322553000056,117.46943958700001,40.06801362400006
30_12201,Kremenchuk,UKR,Ukraine,33.38559676500006,49.00613815500003,33.50654392900003,49.119919829000025
30_2111,Shangcai,CHN,China,114.2088075470001,33.20812265100005,114.31436342200004,33.33798167100008
30_9083,Kisarazu,JPN,Japan,139.8008751870001,35.294881289000045,139.97827510500008,35.41722148900004
30_1722,Zhuozhou,CHN,China,115.89257921800004,39.451513317000035,116.0659415660001,39.558582769000054
30_8332,N/A,IND,India,87.94389600900007,24.99728468400008,88.05682184400007,25.056068193000044
30_8041,Srikakulam,IND,India,83.85257751100005,18.267693053000073,83.92469546700005,18.325440711000056
30_441,Ghoraghat,BGD,Bangladesh,89.26555987600005,25.215677509000045,89.45554826100005,25.316524337000033
30_9808,Kulim,MYS,Malaysia,100.51942353900006,5.332731245000048,100.58945797400008,5.454252822000058
30_3394,Yopal,COL,Colombia,-72.41323583399998,5.30842804200006,-72.37203878599996,5.357034816000066
30_9955,Ile Oluji,NGA,Nigeria,4.862842882000052,7.189089920000072,4.893138524000051,7.2377639080000336
30_1243,Wuwei,CHN,China,102.52586427300008,37.88809015600003,102.69546825700007,37.994284658000026
30_8850,Suq Al Shyukh,IRQ,Iraq,46.43429493700006,30.874098825000033,46.49173196800007,30.908388797000043
30_735,Tarija,BOL,Bolivia,-64.76594577899994,-21.555205348999948,-64.68476602899995,-21.497006572999965
30_8505,Bongaigaon,IND,India,90.49099784500004,26.453287535000072,90.60365841400005,26.52922103900005
30_2360,Lingshan,CHN,China,109.23446192000006,22.32927264400007,109.35068149800009,22.43760449000007
30_1341,Qingyang,CHN,China,107.60926339500008,35.688367103000076,107.68875525200008,35.758396348000076
30_9082,Tsuchiura,JPN,Japan,140.11905063000006,35.95985987300003,140.27170082800012,36.13520273600005
30_2377,Gushi,CHN,China,115.61723219700002,32.137363390000075,115.73212674400008,32.24077500400006
30_9956,Ore,NGA,Nigeria,4.859888769000065,6.718675595000036,4.920163431000049,6.775440250000031
30_45,Puli Khumri,AFG,Afghanistan,68.66573045500007,35.924808891000055,68.73296135200007,35.994916706000026
30_10601,Attock,PAK,Pakistan,72.31061117100006,33.745348325000066,72.40468555800004,33.79740488700003
30_4819,Kindia,GIN,Guinea,-12.90344271999993,9.99966364900007,-12.822660550999956,10.072883803000025
30_10366,Gwoza,NGA,Nigeria,13.677636534000044,11.074217143000055,13.718485135000037,11.106802179000056
30_1632,Gejiu,CHN,China,103.13053361600004,23.32214394400006,103.16766860100006,23.397348239000053
30_10586,Tando Adam,PAK,Pakistan,68.63531416300003,25.745481141000027,68.67933024900003,25.787567210000077
30_12156,Jinja,UGA,Uganda,33.16671553800006,0.3962974850000478,33.26661057900003,0.4852629670000397
30_10413,Nijmegen,NLD,Netherlands,5.69890115000004,51.793729133000056,5.890719478000051,51.880931274000034
30_11964,Uşak,TUR,Turkey,29.36973368400004,38.63267351400003,29.45347231200003,38.694852179000065
30_2102,Yushu,CHN,China,126.49621929600005,44.79508840400007,126.59712461400011,44.85954045500006
30_5080,Sumedang,IDN,Indonesia,107.88405115400008,-6.87275705299993,107.94644364900006,-6.80787834299997
30_150,San Salvador De Jujuy,ARG,Argentina,-65.34081610699997,-24.217304700999932,-65.25108110499997,-24.15867071699995
30_2517,Ganyu,CHN,China,119.08209988400006,34.797495937000065,119.19246593300011,34.91083454900007
30_2644,Lechang,CHN,China,113.31893128600007,25.106462580000027,113.37681867200001,25.156864856000027
30_4984,Rantau Prapat,IDN,Indonesia,99.78959185200006,2.0220806040000525,99.88688516400003,2.1272468550000667
30_3053,Man,CIV,Côte d'Ivoire,-7.572538979999933,7.375684507000074,-7.512018034999926,7.43248010700006
30_4574,Reims,FRA,France,3.970727421000049,49.20531941000007,4.1004181570000355,49.30027179700005
30_10034,Auchi,NGA,Nigeria,6.235516211000061,7.04307988100004,6.315990372000044,7.116082677000065
30_5235,Kecamatan Wanasaba,IDN,Indonesia,116.494907108,-8.633994257999973,116.64018093700008,-8.544644679999976
30_12653,Coro,VEN,Venezuela,-69.70868322999996,11.375682225000048,-69.61900552799995,11.432729791000042
30_11604,Santa Ana,SLV,El Salvador,-89.60204703899996,13.955684478000023,-89.52269623799998,14.01295372900006
30_10815,Ayacucho,PER,Peru,-74.24759982699999,-13.195328017999941,-74.18827004899998,-13.129963995999958
30_931,Indaiatuba,BRA,Brazil,-47.25615061199994,-23.138379200999964,-47.18037602299995,-23.054881474999945
30_11513,Shendi,SDN,Sudan,33.33837018200006,16.653637341000035,33.52146059300003,16.735857079000027
30_4273,Yirgalem,ETH,Ethiopia,38.35804991400005,6.726784675000033,38.43940309900006,6.759221517000071
30_3655,Portoviejo,ECU,Ecuador,-80.49945513599994,-1.0918619959999774,-80.42947211199998,-1.010979984999949
30_1240,Zhangye,CHN,China,100.39869615500004,38.88151002300003,100.53552351800005,38.979356505000055
30_3909,Jerez,ESP,Spain,-6.1681737409999755,36.644535036000036,-6.076623851999955,36.72368234400005
30_12478,Appleton,USA,United States,-88.52822091899998,44.14285923700004,-88.24131700799995,44.31713427900007
30_4558,Orléans,FRA,France,1.8434053570000515,47.85471756800007,1.9849021380000522,47.958141272000034
30_6397,Bagalkot,IND,India,75.63553667500008,16.135959686000035,75.71492804800005,16.193453603000023
30_8687,Qarchak,IRN,Iran,51.54664629700005,35.364781433000076,51.65379553000008,35.452188662000026
30_10427,Stavanger,NOR,Norway,5.65250347500006,58.81681663900008,5.776725373000033,59.013397197000074
30_3336,Florencia,COL,Colombia,-75.62074768099995,1.5933514670000477,-75.58026464299996,1.6418849530000443
30_2663,Funing,CHN,China,119.72732554600009,33.745348325000066,119.83892252100009,33.814759726000034
30_3317,El Esfuerzo,COL,Colombia,-77.01781031999997,3.858940897000025,-76.97693364799994,3.891319994000071
30_13021,Diepsloot,ZAF,South Africa,27.990101672000037,-25.947546086999978,28.03272078400005,-25.913859486999968
30_12447,Daytona Beach,USA,United States,-81.10415305899994,29.08021186900004,-80.95704018899994,29.38687295300008
30_3428,Guantanamo,CUB,Cuba,-75.23698899199997,20.119397822000053,-75.16683504699995,20.177394100000072
30_1466,Yintai,CHN,China,109.03882767800008,35.041683128000045,109.12442183700006,35.12895933900006
30_2574,Xuwen County,CHN,China,110.13369562600008,20.30169955200006,110.21425875100005,20.359721757000045
30_13037,Middelburg,ZAF,South Africa,29.391868397000053,-25.80440322499993,29.49027201800004,-25.72864829799994
30_5848,Shamli,IND,India,77.27813717200007,29.420967934000032,77.33651705000005,29.489170896000076
30_4,Toraghundi,AFG,Afghanistan,62.266217923000056,35.22500385600006,62.30015663200004,35.25993973800007
30_9952,Okitipupa,NGA,Nigeria,4.748318186000063,6.475426961000039,4.79845369700007,6.524073043000044
30_983,Sete Lagoas,BRA,Brazil,-44.268514581999966,-19.490245431999938,-44.193286452999985,-19.407532248999928
30_7214,Jolarpet,IND,India,78.54631136300003,12.460359769000036,78.59511246900007,12.590961205000042
30_11308,Kaspiysk,RUS,Russia,47.580833691000066,42.85543211300006,47.67328335700006,42.91910775500003
30_794,Chapecó,BRA,Brazil,-52.69301464599994,-27.137381394999977,-52.57839004699997,-27.061293364999983
30_11029,Jongju,PRK,North Korea,125.17913346800003,39.67464457700004,125.24958415700007,39.71037058600007
30_9397,Puerto Vallarta,MEX,Mexico,-105.25758125599998,20.591893932000062,-105.18095373399996,20.708030423000025
30_11509,Al Managil,SDN,Sudan,32.965054577000046,14.209347041000058,33.02904030000008,14.266640653000024
30_3558,Bashar,DZA,Algeria,-2.259738342999981,31.552193887000044,-2.193347441999947,31.638160588000062
30_12198,Kropyvnytskyi,UKR,Ukraine,32.19766750000008,48.46697736800007,32.32286888900006,48.55196629300008
30_12830,Hiệp Phước,VNM,Vietnam,106.90058074800004,10.69958785800003,106.97179280000006,10.813586434000058
30_6510,Kannauj,IND,India,79.89261343400005,27.010578889000044,79.95270241800006,27.06974662300007
30_2552,连云区,CHN,China,119.3124023790001,34.701639846000035,119.48928574400009,34.77134921100003
30_5413,Udhampur,IND,India,75.04900067400007,32.879470498000046,75.17194691100008,32.94862204000003
30_11042,Kaechon,PRK,North Korea,125.85860280000009,39.67464457700004,125.92751361500007,39.719303170000046
30_6064,Dhampur,IND,India,78.48853602200006,29.284613926000077,78.54012811400008,29.318695956000056
30_2556,Xinyi,CHN,China,110.89115555100005,22.304277539000054,110.97452993100006,22.379267970000058
30_3064,Gagnoa,CIV,Côte d'Ivoire,-5.978044694999937,6.102532292000035,-5.917575429999943,6.159270572000025
30_8862,Reykjavik,ISL,Iceland,-22.019692677999956,64.04158564500005,-21.74481241899997,64.16247832800008
30_11755,Ar Raqqah,SYR,Syria,38.93852091600007,35.933571088000065,39.063652008000076,35.97738755800003
30_11596,Makeni,SLE,Sierra Leone,-12.073089546999938,8.853341370000066,-12.022169374999976,8.926468138000075
30_2300,Qinzhou,CHN,China,108.58515068400004,21.92123097500007,108.66756508300006,22.012793112000054
30_11924,Hammam-Lif,TUN,Tunisia,10.27794338700005,36.68850198400003,10.426733213000034,36.75886876100003
30_238,Newcastle,AUS,Australia,151.59730067600003,-32.99185211599996,151.8178276430001,-32.870827986999984
30_3032,Putuo,CHN,China,122.24460970200005,29.924375716000043,122.33618223000008,29.992708183000047
30_9259,Galle,LKA,Sri Lanka,80.13108869700005,6.021481591000054,80.27755478900008,6.110637619000045
30_10552,Takht-E-Bhai,PAK,Pakistan,71.88564940600008,34.266454477000025,71.97282144300004,34.37082110800003
30_2488,Dunhua,CHN,China,128.18103426200003,43.329040435000024,128.27850837900007,43.39290016000007
30_6829,Muvattupuzha,IND,India,76.54431009200005,9.967123387000072,76.61778800300004,10.040340730000025
30_3615,Bejaia,DZA,Algeria,5.014148111000054,36.714886687000046,5.0953770350000696,36.78526255300005
30_8859,Az Zubayr,IRQ,Iraq,47.669715395000026,30.360301556000024,47.74051440200003,30.403078752000056
30_4705,Milton Keynes,GBR,United Kingdom,-0.8654316639999706,51.97789557600004,-0.7032598939999275,52.09435473700006
30_3482,Heidelberg,DEU,Germany,8.619022767000047,49.319270380000034,8.715614132000042,49.45233642300008
30_10724,Hasilpur,PAK,Pakistan,72.50114953300005,29.676818825000055,72.57412815600003,29.745087252000076
30_733,Sucre,BOL,Bolivia,-65.27860301499999,-19.060311014999968,-65.23527272999996,-19.010730723999927
30_10908,Cotabato,PHL,Philippines,124.21215020200009,7.172865701000035,124.26365928200005,7.2377639080000336
30_2359,Xiangyin,CHN,China,112.84675809600003,28.646365030000027,112.9185199320001,28.714374203000034
30_3867,Al Saaida,EGY,Egypt,32.68416429500007,25.779149543000074,32.75092671900006,25.812821572000075
30_2570,Siyang,CHN,China,118.62676114400006,33.67595809300008,118.79453423700011,33.75402359100008
30_11413,Unaizah,SAU,Saudi Arabia,43.94352960100008,26.031778606000046,44.05409983100003,26.12446089900004
30_2785,Yingtan,CHN,China,116.978019216,28.213196768000046,117.1056555340001,28.28958953800003
30_10065,Krakrama,NGA,Nigeria,6.749353460000066,4.741453861000025,6.799596478000069,4.8062414870000225
30_972,Divinópolis,BRA,Brazil,-44.934101116999955,-20.185679952999976,-44.842199567999955,-20.094544784999982
30_2839,锡北镇,CHN,China,120.41523636900001,31.655357528000025,120.60026574900007,31.75856444300007
30_1026,Macaé,BRA,Brazil,-41.84444181899994,-22.412601983999934,-41.73315024899995,-22.320940752999945
30_9534,San Cristóbal,MEX,Mexico,-92.68113795799997,16.694745522000062,-92.60978193099999,16.776972022000052
30_11917,Bizerte,TUN,Tunisia,9.806040255000028,37.225665175000074,9.931769793000058,37.34032763600004
30_1956,大港区,CHN,China,117.45061889200008,38.694852179000065,117.57943609800009,38.78371402000005
30_3514,Magdeburg,DEU,Germany,11.56082996400005,52.06522948300005,11.694590025000025,52.21092578900004
30_7148,Tanda,IND,India,82.62868495700008,26.52078304300005,82.70728654600003,26.571414551000032
30_1933,营城镇,CHN,China,117.75262013000008,39.201923785000076,117.85785560200009,39.282112624000035
30_7585,Ambikapur,IND,India,83.14224230400004,23.096627871000067,83.21901220400008,23.155081117000066
30_4571,Clermont-Ferrand,FRA,France,3.046382829000038,45.72767264000004,3.172891127000071,45.838856587000066
30_12399,Montgomery,USA,United States,-86.36332687999999,32.30974076700005,-86.12811387399995,32.41322659800005
30_9156,El Wak,KEN,Kenya,40.90904870600008,2.7906720740000424,40.93935379800007,2.823037672000055
30_11975,Zonguldak,TUR,Turkey,31.719270661000053,41.42455972400006,31.88747098600004,41.50574401800003
30_12688,Santa Teresa Del Tuy,VEN,Venezuela,-66.75460357399999,10.219343241000047,-66.63952129699999,10.30072073100007
30_12287,Moreno Valley,USA,United States,-117.31703967199996,33.87551212000005,-117.18265644299998,33.97969703700005
30_12206,Kamianske,UKR,Ukraine,34.55831379500006,48.45753740600003,34.75721302200003,48.54252047400007
30_1556,Ulan Hot,CHN,China,122.00165527500008,46.03362744100008,122.11705037800004,46.098607654000034
30_3749,Al Manshiyah Al Qibliyah,EGY,Egypt,30.65454750300006,27.84001752000006,30.727560955000058,28.060473243000047
30_3423,Bayamo,CUB,Cuba,-76.67209027499996,20.343143138000073,-76.58411422999995,20.401171274000035
30_8893,Brescia,ITA,Italy,10.151137136000045,45.505550750000054,10.286019707000037,45.60731604700004
30_5484,Patan,IND,India,72.09951871900006,23.823814621000054,72.16567124500006,23.87402197600005
30_12979,Somerset West,ZAF,South Africa,18.809486450000065,-34.162136619999956,18.88404016900006,-34.057867304999945
30_12173,Lutsk,UKR,Ukraine,25.256976180000038,50.69444411100005,25.422916472000054,50.79048841200006
30_2135,Zouping,CHN,China,117.6783279330001,36.838060391000056,117.84475321100001,36.92608724200005
30_2719,Heshan,CHN,China,112.90109706300007,22.746110412000064,112.98737063500005,22.804506090000075
30_5722,Chittorgarh,IND,India,74.60221563500005,24.84617604300007,74.67183020800007,24.988887912000052
30_9016,Aomori,JPN,Japan,140.64796076400012,40.76745350500005,140.83797317900007,40.875302770000076
30_2394,兰陵县,CHN,China,117.97100097900011,34.81492882300006,118.1150013890001,34.893394011000055
30_11507,Rabak,SDN,Sudan,32.71289376400006,13.154474723000021,32.773754962000055,13.211670066000067
30_152,La Rioja,ARG,Argentina,-66.91306168099999,-29.463592750999965,-66.80090200499995,-29.386872952999965
30_5869,Dausa,IND,India,76.29831157700005,26.875382642000034,76.39108653700004,26.91762486600004
30_10404,Tilburg,NLD,Netherlands,4.968716392000033,51.50350150100007,5.158108863000052,51.600168136000036
30_9252,Jaffna,LKA,Sri Lanka,79.98199099700008,9.641788415000065,80.06372724400006,9.780040866000036
30_2767,增城区,CHN,China,113.74833615000011,23.25530926600004,113.85792087000004,23.32214394400006
30_4493,Harar,ETH,Ethiopia,42.08043198800004,9.284058440000024,42.150851071000034,9.324702435000063
30_110,Ondjiva,AGO,Angola,15.696055881000063,-17.081328734999943,15.747779362000074,-17.04841622899994
30_1158,Bern,CHE,Switzerland,7.365794684000036,46.91795689200006,7.532803533000049,47.01135701700008
30_13089,Kasama,ZMB,Zambia,31.156755563000047,-10.260030985999947,31.22729155500008,-10.186794480999936
30_5142,Purwodadi,IDN,Indonesia,110.87349733100007,-7.172865700999978,110.95210701200006,-7.018746594999925
30_6332,Khamgaon,IND,India,76.51526734300006,20.683141186000057,76.59066912300005,20.741218495000055
30_8235,Darjeeling,IND,India,88.23734571100005,27.01903069800005,88.27528131400004,27.06974662300007
30_13035,Emalahleni,ZAF,South Africa,29.162451367000074,-25.947546086999978,29.276734213000054,-25.85491671999995
30_132,Dundo,AGO,Angola,20.791175219000024,-7.4243662779999795,20.851115481000022,-7.335117930999957
30_5865,Baraut,IND,India,77.22861407100004,29.037647466000067,77.31061250300007,29.114268184000025
30_3953,Castellón De La Plana,ESP,Spain,-0.12946474999995417,39.91592994700005,-0.011772412999960125,40.02326996600004
30_1805,Xinji,CHN,China,115.14366652800004,37.87924321100007,115.26790650200007,37.958880091000026
30_9629,Hinthada,MMR,Myanmar,95.42359936100007,17.616471122000064,95.48527571500006,17.67413762700005
30_2134,嘉祥县,CHN,China,116.27922664300002,35.364781433000076,116.45798912400005,35.46093134800003
30_127,Menongue,AGO,Angola,17.64804158000004,-14.692426232999935,17.720965290000038,-14.618710158999932
30_4810,Ho,GHA,Ghana,0.44082072500003733,6.572720934000074,0.5009579860000599,6.637587625000037
30_11656,Niš,SRB,Serbia,21.852028263000022,43.30167964300006,21.98579137400003,43.34728351500007
30_9376,Malé,MDV,Maldives,73.49644213800008,4.166561976000025,73.52736005800006,4.19894576400003
30_5496,Palanpur,IND,India,72.39260824200005,24.150295269000026,72.45892020500008,24.217304701000046
30_5907,Ratnagiri,IND,India,73.26310021500007,16.97437117100003,73.36964967400007,17.01550593500002
30_5217,Tabanan,IDN,Indonesia,115.0797974080001,-8.609625391999941,115.15865677200009,-8.520278007999934
30_1800,Anda,CHN,China,125.27497608700003,46.37741750200007,125.37994309500004,46.433242764000056
30_11131,Nablus,PSE,Palestina,35.196789599000056,32.180446173000064,35.31645459900005,32.24939464300007
30_1024,Cabo Frio,BRA,Brazil,-42.08213766099993,-22.912980482999956,-41.994992767999975,-22.82119231599995
30_9029,Akita,JPN,Japan,140.02932419600006,39.665714157000025,140.17260118500008,39.78184340200005
30_10871,San Pablo,PHL,Philippines,121.27155269400009,14.04568146500003,121.36901286300008,14.111142303000065
30_1712,Xingyi,CHN,China,104.83229509000006,25.056068193000044,104.94120137300007,25.173667372000068
30_3614,Bordj Bou Arreridjj,DZA,Algeria,4.714712490000068,36.04751294700003,4.806487470000036,36.10889193600008
30_9809,Taiping,MYS,Malaysia,100.69550101200008,4.798142906000066,100.76070956800004,4.919625530000076
30_3847,Nida,EGY,Egypt,31.609281921000047,26.588293606000036,31.752658962000055,26.66426104900006
30_490,Jhenaidah,BGD,Bangladesh,89.15155149100008,23.50600535700005,89.20420903900003,23.564527141000042
30_3930,Santander,ESP,Spain,-3.908981856999958,43.39290016000007,-3.7513846629999534,43.49330187100003
30_5596,Beawar,IND,India,74.28066663500005,26.065478037000048,74.36059389900004,26.149742726000056
30_12389,Pensacola,USA,United States,-87.32771391399996,30.32608489200004,-87.07195514099999,30.55713544400004
30_1287,Muse,CHN,China,97.82760750000006,23.966088033000062,97.92257551500006,24.033060861000024
30_4927,Saint-Marc,HTI,Haiti,-72.73228427199996,19.085103279000066,-72.67253354299999,19.126426864000052
30_184,Paraná,ARG,Argentina,-60.562270437999985,-31.78437295799995,-60.458947422999984,-31.698355137999954
30_855,Sapucaia Do Sul,BRA,Brazil,-51.19419451699997,-29.864599362999968,-51.11519871599995,-29.804836553999962
30_6350,Datia,IND,India,78.42194914900006,25.63608381000006,78.48235580400006,25.69498532500006
30_10770,Shakar Garh,PAK,Pakistan,75.12193364000007,32.23215567500006,75.19279982800003,32.283876286000066
30_11902,Mary,TKM,Turkmenistan,61.79307737000005,37.561017529000026,61.89920012600004,37.667035791000046
30_12435,Roswell,USA,United States,-84.40238428299995,33.988381283000024,-84.12789108999993,34.11868518600005
30_3212,Luena,COD,Democratic Republic of the Congo,25.778226997000047,-9.454775434999931,25.79947704800003,-9.414125612999953
30_4799,Koforidua,GHA,Ghana,-0.29037714899993716,6.029586452000046,-0.23028197099995396,6.12684841500004
30_5383,Pampore,IND,India,74.89681661000003,33.97969703700005,74.96079964600005,34.066554566000036
30_10475,Panjgur,PAK,Pakistan,64.01926611700003,26.951422963000027,64.16279909300005,27.010578889000044
30_3802,Al-Wasitah,EGY,Egypt,31.157040600000073,29.293134030000033,31.225933131000033,29.369827085000054
30_3519,Halle (Saale),DEU,Germany,11.893934478000062,51.41656602200004,12.031245910000052,51.52282878300008
30_1474,Anning,CHN,China,102.41753632200005,24.879749667000056,102.53846866200007,24.96369890400007
30_3252,Kamituga,COD,Democratic Republic of the Congo,28.17204908700006,-3.081975229999955,28.21199527500005,-3.0415146969999682
30_10012,Ovwian,NGA,Nigeria,5.77350868000002,5.470456407000029,5.88372382600005,5.519068171000072
30_12452,Rockford,USA,United States,-89.15041062999995,42.20189063500004,-88.95385867099998,42.38317459000007
30_3210,Kabondo-Dianda,COD,Democratic Republic of the Congo,25.64435763800003,-8.918342664999955,25.685273315000074,-8.893966661999968
30_4858,Quetzaltenango,GTM,Guatemala,-91.60527529599995,14.815307497000049,-91.46637807699994,14.889049023000041
30_3374,Tiquisio,COL,Colombia,-74.26836584899996,8.552767037000024,-74.25636243899999,8.569011949000071
30_1337,Pengzhou,CHN,China,103.89612693800007,30.916962015000024,103.99040157800005,31.028440321000062
30_3819,Abu Kabir‎,EGY,Egypt,31.61965542300004,30.70271837200005,31.692397227000072,30.754120391000072
30_10394,Haarlem,NLD,Netherlands,4.588292330000058,52.32760939800005,4.7001633380000385,52.44440623400004
30_5076,Cikembulan,IDN,Indonesia,107.84185504100009,-7.132306122999978,107.93561222800008,-7.067413654999939
30_12857,Phan Thiet,VNM,Vietnam,108.03344962100005,10.911312684000052,108.15362423900007,10.984615433000045
30_11566,Diourbel,SEN,Senegal,-16.26308274799993,14.62690036600003,-16.201981622999938,14.676044064000052
30_6054,Karad,IND,India,74.15055642100003,17.24592461800006,74.22653914600005,17.32001100800005
30_5435,Balotra,IND,India,72.19468732400003,25.795985104000067,72.27560071500005,25.854916720000062
30_3023,Quangang,CHN,China,118.82114069200009,25.089663576000078,118.98352219600008,25.215677509000045
30_3789,Kafr Al Dabbusi,EGY,Egypt,31.464071085000057,31.174294119000024,31.577531732000068,31.217208433000053
30_10294,Azare,NGA,Nigeria,10.157389944000045,11.65281176700006,10.23880202500004,11.701727883000046
30_9226,Saida,LBN,Lebanon,35.331340123000075,33.493908962000035,35.41824187800006,33.589249970000026
30_1005,Petrópolis,BRA,Brazil,-43.23427659899994,-22.545968524999978,-43.125501466999935,-22.429270130999953
30_5832,Tonk,IND,India,75.76138418600004,26.141315220000024,75.83899929100005,26.19188372600007
30_2918,Jieshi,CHN,China,115.78260786100009,22.779478207000068,115.8736433680001,22.846223114000054
30_10722,Lala Musa,PAK,Pakistan,73.89419758200006,32.67213770200004,73.99406116300008,32.76714261200004
30_2970,Xinchang,CHN,China,120.83243779800011,29.489170896000076,120.9429709100001,29.531806569000025
30_2862,Lin'An,CHN,China,119.65026958700003,30.189263364000055,119.74815056900002,30.266216603000032
30_1278,Hulunbuir,CHN,China,119.6916729290001,49.16735732200004,119.80181883400007,49.26228274400006
30_6485,Auraiya,IND,India,79.48171493600006,26.42798059200004,79.54597270600004,26.487033410000038
30_788,Rio Verde,BRA,Brazil,-50.96045820599994,-17.83069663899994,-50.892942124999934,-17.748290646999976
30_8294,Raniganj,IND,India,87.09064096600008,23.581249470000046,87.15747481100004,23.648146893000046
30_9537,Ciudad Del Carmen,MEX,Mexico,-91.85705305799996,18.622545385000024,-91.75868156699994,18.672081991000027
30_10913,Butuan,PHL,Philippines,125.49608570200007,8.934593680000035,125.59002924300012,8.991474418000053
30_793,Presidente Prudente,BRA,Brazil,-51.46556841599994,-22.162670684999966,-51.361995226999966,-22.079397892999964
30_579,N/A,BGD,Bangladesh,90.36139943500007,23.155081117000066,90.48760585800005,23.330499177000036
30_11960,İnegöl,TUR,Turkey,29.44374152000006,40.05906401300007,29.542527300000074,40.12172054000007
30_628,Shaistaganj,BGD,Bangladesh,91.39352833300006,24.250814438000077,91.57361358600008,24.418413567000073
30_4917,Split,HRV,Croatia,16.321163995000063,43.47504239400007,16.557083786000078,43.56636037200008
30_12177,Rivne,UKR,Ukraine,26.18571196700003,50.598472239000046,26.298260913000036,50.665644960000066
30_12582,Bukhara,UZB,Uzbekistan,64.36320170700003,39.72823618800004,64.49895948700004,39.79971594700004
30_891,Araraquara,BRA,Brazil,-48.21480767699995,-21.83801211499997,-48.11907248299997,-21.721536655999955
30_3580,Ash Shalif,DZA,Algeria,1.2758332660000633,36.126432101000034,1.3788366020000353,36.17906144500006
30_2997,Xiang'An,CHN,China,118.18492295400006,24.586097309000024,118.31689279500006,24.703526666000073
30_11628,Beledweyne,SOM,Somalia,45.184364249000055,4.717159103000029,45.22533974600003,4.757650548000072
30_2730,Jiangdu,CHN,China,119.51496117900001,32.38735094700007,119.64003665200005,32.49087036800006
30_7269,Gudiyatham,IND,India,78.84488103200005,12.917576652000037,78.92062573300007,12.966582947000063
30_11177,Petrozavodsk,RUS,Russia,34.25530417700003,61.72526836700007,34.47277920300007,61.832074197000054
30_8900,Verona,ITA,Italy,10.934736609000026,45.39461195900003,11.06027483400004,45.46856214100006
30_4637,Blackpool,GBR,United Kingdom,-3.0677856379999753,53.776232151000045,-2.9831628529999534,53.933927234000066
30_6917,Pollachi,IND,India,76.96893295200005,10.63445318600003,77.06351131900004,10.691445732000034
30_3760,Beni Mazar,EGY,Egypt,30.776681740000072,28.459425731000067,30.84306084700006,28.518892789000063
30_2822,Ruijin,CHN,China,115.98944316600011,25.838077979000047,116.07426512800009,25.905438408000066
30_9067,Koriyama,JPN,Japan,140.30122372000005,37.34032763600004,140.41630962300007,37.446228279000024
30_12070,Luliao,TWN,Taiwan,120.49862094600007,24.19217459600003,120.59649520000005,24.292706328000065
30_8869,Beer Sheva,ISR,Israel,34.74769153600005,31.20862498200006,34.828607497000064,31.28588665500007
30_2777,于都县,CHN,China,115.38529406000009,25.93912409400008,115.44923123800004,25.99808284900007
30_12560,Worcester,USA,United States,-71.88112887299997,42.18377293300006,-71.67008368699999,42.337835332000054
30_5313,Bitung,IDN,Indonesia,125.09494418400004,1.415398997000068,125.22632409700009,1.4639309420000473
30_9222,Vientiane,LAO,Laos,102.51751597700007,17.880147210000075,102.68671849900005,18.045020478000026
30_12000,Tarsus,TUR,Turkey,34.85141089600006,36.899675183000056,34.94816443800005,36.94369719100007
30_10006,Omuo-Obadore,NGA,Nigeria,5.709308467000028,7.716500726000049,5.7700611830000526,7.781429883000044
30_4592,Nancy,FRA,France,6.11524533100004,48.63700805000008,6.272617362000062,48.72210285700004
30_3756,Maghagheh,EGY,Egypt,30.796739934000072,28.612366708000025,30.85548747100006,28.697370342000056
30_1047,Itabuna,BRA,Brazil,-39.31831239899998,-14.831693671999972,-39.24984854599995,-14.757959607999965
30_5200,Sampit,IDN,Indonesia,112.92661236300012,-2.572213013999942,112.98564750000003,-2.507487211999944
30_6852,Mahbubnagar,IND,India,77.96945254600007,16.719412050000074,78.05560935000005,16.760525638000047
30_11925,Hammamet,TUN,Tunisia,10.547042008000062,36.380930711000076,10.817210910000028,36.47754647000005
30_11263,Pyatigorsk,RUS,Russia,42.96538428300005,44.00540889600006,43.13276419400006,44.06953759800007
30_2803,Boluo,CHN,China,114.19719958900009,23.138379201000078,114.3559341560001,23.20519161900006
30_4882,Cobán,GTM,Guatemala,-90.42051134699994,15.44652248400007,-90.34684461999996,15.487535516000037
